frame,rmsd.angstroms
1663,3.045457852
1664,3.057012011
1665,3.030601438
1666,3.084295123
1667,3.081628889
1668,3.084743354
1669,3.057720126
1670,3.072045766
1671,3.090391199
1672,3.045362808
1673,3.065450453
1674,3.048043976
1675,3.077100513
1676,3.070519262
1677,3.03220933
1678,2.997591014
1679,2.996407393
1680,2.97749224
1681,2.986865639
1682,2.984204397
1683,2.951261957
1684,2.924657596
1685,2.930631449
1686,2.934852808
1687,2.966116428
1688,2.984513274
1689,3.002960559
1690,3.006104725
1691,3.038945903
1692,3.079864347
1693,3.073170748
1694,3.1200583
1695,3.122189906
1696,3.09477991
1697,3.061324165
1698,3.012006153
1699,3.03605507
1700,3.030633395
1701,3.026860323
1702,2.982889397
1703,2.998153387
1704,3.025539812
1705,3.030424522
1706,3.05357785
1707,3.061331068
1708,3.048383396
1709,3.071466952
1710,3.064546473
1711,3.046608983
1712,3.102888135
1713,3.109839854
1714,3.154057541
1715,3.143160913
1716,3.142593659
1717,3.155967041
1718,3.166867179
1719,3.194672026
1720,3.226567563
1721,3.218204708
1722,3.179711738
1723,3.189848463
1724,3.21442507
1725,3.193980121
1726,3.225049797
1727,3.2386473
1728,3.195876573
1729,3.187242605
1730,3.231739699
1731,3.25856891
1732,3.229754755
1733,3.236791406
1734,3.181799068
1735,3.150958567
1736,3.163326137
1737,3.190666507
1738,3.212722318
1739,3.233330967
1740,3.243618732
1741,3.203291912
1742,3.134201356
1743,3.118643551
1744,3.107628824
1745,3.12731141
1746,3.149677974
1747,3.143021511
1748,3.132795425
1749,3.150418317
1750,3.135700894
1751,3.151020321
1752,3.186085478
1753,3.181278403
1754,3.184958972
1755,3.192252524
1756,3.193220481
1757,3.265730512
1758,3.320577528
1759,3.35207277
1760,3.287193714
1761,3.249347687
1762,3.225607465
1763,3.240676891
1764,3.237928774
1765,3.227257658
1766,3.18689207
1767,3.229754589
1768,3.227470083
1769,3.201155692
1770,3.23920348
1771,3.22481758
1772,3.28309279
1773,3.318040107
1774,3.304966098
1775,3.317345637
1776,3.327960293
1777,3.301448265
1778,3.27817948
1779,3.262707277
1780,3.26823073
1781,3.254202678
1782,3.265064485
1783,3.27906729
1784,3.33680128
1785,3.355464145
1786,3.369067127
1787,3.39324526
1788,3.360597116
1789,3.396029668
1790,3.423734477
1791,3.418891966
1792,3.439793339
1793,3.449807369
1794,3.48937642
1795,3.495668487
1796,3.436430062
1797,3.41451483
1798,3.416528072
1799,3.349352888
1800,3.338711458
1801,3.371194524
1802,3.359221952
1803,3.338649263
1804,3.344775078
1805,3.386958487
1806,3.39677972
1807,3.414030691
1808,3.442683756
1809,3.487662882
1810,3.512754821
1811,3.5100079
1812,3.499506322
1813,3.405996433
1814,3.39484367
1815,3.375144744
1816,3.380693294
1817,3.402103247
1818,3.437820857
1819,3.438749997
1820,3.41763082
1821,3.369390264
1822,3.378186574
1823,3.370823706
1824,3.364087127
1825,3.376881275
1826,3.36156815
1827,3.371430105
1828,3.387193376
1829,3.430591143
1830,3.425747721
1831,3.435812358
1832,3.489330798
1833,3.494463898
1834,3.481800467
1835,3.467701228
1836,3.482176314
1837,3.430751259
1838,3.420030605
1839,3.433076833
1840,3.476183706
1841,3.47454526
1842,3.465569136
1843,3.467074965
1844,3.472070214
1845,3.480033721
1846,3.546135612
1847,3.528261209
1848,3.529000835
1849,3.548377783
1850,3.578043056
1851,3.585372016
1852,3.606222991
1853,3.620866844
1854,3.612181291
1855,3.584241014
1856,3.587675155
1857,3.580636592
1858,3.59711274
1859,3.617391181
1860,3.621636106
1861,3.617998649
1862,3.630572685
1863,3.618645947
1864,3.583715729
1865,3.538156181
1866,3.490269008
1867,3.484107205
1868,3.487740198
1869,3.469383347
1870,3.476425479
1871,3.45854048
1872,3.41610988
1873,3.351722529
1874,3.346896555
1875,3.414561313
1876,3.408945645
1877,3.41306776
1878,3.463521086
1879,3.428887793
1880,3.435602317
1881,3.439976891
1882,3.461990948
1883,3.473215709
1884,3.477920045
1885,3.481041108
1886,3.494813757
1887,3.464205142
1888,3.442678562
1889,3.441355483
1890,3.472517385
1891,3.417502995
1892,3.402053323
1893,3.399927667
1894,3.36294763
1895,3.347590359
1896,3.319372405
1897,3.324023148
1898,3.357508732
1899,3.345586732
1900,3.342086177
1901,3.335771055
1902,3.307242409
1903,3.275779372
1904,3.324640969
1905,3.319305367
1906,3.320507629
1907,3.363770715
1908,3.389648155
1909,3.378790248
1910,3.45114054
1911,3.507528944
1912,3.514744413
1913,3.529667345
1914,3.529022662
1915,3.5612868
1916,3.556398592
1917,3.535143185
1918,3.458091701
1919,3.49024761
1920,3.502218943
1921,3.496538918
1922,3.462845624
1923,3.464831647
1924,3.474209461
1925,3.446595458
1926,3.458578176
1927,3.495880472
1928,3.484081504
1929,3.478403247
1930,3.462002254
1931,3.473790211
1932,3.46220934
1933,3.493398292
1934,3.482845898
1935,3.46861301
1936,3.459848234
1937,3.447035672
1938,3.468064356
1939,3.525114017
1940,3.551677115
1941,3.545009325
1942,3.510041643
1943,3.546750558
1944,3.550985924
1945,3.498689763
1946,3.533281491
1947,3.579649063
1948,3.586500709
1949,3.577087347
1950,3.547967735
1951,3.524765059
1952,3.536657098
1953,3.504529906
1954,3.499861792
1955,3.528850941
1956,3.522683077
1957,3.50585561
1958,3.540253548
1959,3.513980866
1960,3.503835042
1961,3.501323228
1962,3.505695551
1963,3.521683515
1964,3.526110379
1965,3.553218376
1966,3.575354948
1967,3.580729362
1968,3.57855539
1969,3.606274402
1970,3.610148789
1971,3.600309607
1972,3.625871853
1973,3.619121155
1974,3.546794927
1975,3.573638564
1976,3.584121448
1977,3.584446074
1978,3.583818189
1979,3.577142588
1980,3.58313989
1981,3.640778092
1982,3.638809339
1983,3.628313681
1984,3.669272208
1985,3.701170106
1986,3.717186642
1987,3.709557698
1988,3.722532831
1989,3.720001507
1990,3.730712772
1991,3.774920687
1992,3.777302934
1993,3.763312466
1994,3.812540704
1995,3.803444428
1996,3.78451842
1997,3.767003906
1998,3.759016886
1999,3.743338239
2000,3.7573315
2001,3.73172457
2002,3.766926037
2003,3.742185208
2004,3.731936556
2005,3.715005694
2006,3.689406692
2007,3.6939047
2008,3.656441395
2009,3.589353804
2010,3.548047286
2011,3.550611278
2012,3.570275847
2013,3.538312976
2014,3.534500305
2015,3.546577939
2016,3.556182989
2017,3.561955131
2018,3.574694273
2019,3.588157859
2020,3.574670213
2021,3.598052126
2022,3.576803159
2023,3.562299839
2024,3.559495585
2025,3.550936682
2026,3.528188487
2027,3.533439743
2028,3.567912603
2029,3.538385338
2030,3.547342088
2031,3.572841538
2032,3.63376853
2033,3.635646046
2034,3.688040825
2035,3.686904432
2036,3.654327226
2037,3.640736002
2038,3.62014495
2039,3.609209991
2040,3.605069398
2041,3.609741941
2042,3.614333267
2043,3.596763243
2044,3.573351663
2045,3.520863527
2046,3.56173254
2047,3.553710271
2048,3.520740963
2049,3.534112716
2050,3.622492112
2051,3.638437249
2052,3.638350187
2053,3.629288787
2054,3.638414847
2055,3.666093616
2056,3.669135997
2057,3.696582745
2058,3.694374288
2059,3.652736383
2060,3.611540199
2061,3.607382235
2062,3.603348997
2063,3.641141853
2064,3.634483658
2065,3.653526797
2066,3.673869293
2067,3.652470116
2068,3.653581817
2069,3.667965402
2070,3.690436667
2071,3.702520818
2072,3.69998993
2073,3.686821045
2074,3.638788187
2075,3.610266729
2076,3.563229303
2077,3.522850115
2078,3.536739409
2079,3.537777117
2080,3.550821155
2081,3.542412206
2082,3.565110562
2083,3.588839307
2084,3.60060237
2085,3.563842335
2086,3.580877264
2087,3.609114866
2088,3.645337436
2089,3.652647779
2090,3.647578802
2091,3.65041743
2092,3.702859182
2093,3.699668646
2094,3.715991017
2095,3.670432636
2096,3.65339931
2097,3.647276883
2098,3.654005236
2099,3.601850291
2100,3.575136257
2101,3.594677138
2102,3.58792336
2103,3.609094872
2104,3.569390635
2105,3.529221682
2106,3.546650827
2107,3.579330422
2108,3.627334659
2109,3.611000953
2110,3.621016781
2111,3.676187957
2112,3.699642988
2113,3.664506525
2114,3.641480247
2115,3.608581804
2116,3.62285267
2117,3.652227862
2118,3.652327683
2119,3.672436888
2120,3.673569068
2121,3.654189187
2122,3.664316026
2123,3.690990411
2124,3.706522542
2125,3.714590007
2126,3.720036578
2127,3.700591389
2128,3.690129189
2129,3.714138964
2130,3.666354074
2131,3.652612204
2132,3.619749882
2133,3.59126423
2134,3.581388465
2135,3.594415102
2136,3.603295324
2137,3.571119318
2138,3.565491066
2139,3.602142385
2140,3.590496958
2141,3.582010835
2142,3.552075355
2143,3.547172738
2144,3.532893926
2145,3.516138208
2146,3.480377761
2147,3.445437986
2148,3.421546023
2149,3.408224902
2150,3.436806543
2151,3.461298553
2152,3.46868591
2153,3.431973006
2154,3.419163603
2155,3.440075902
2156,3.480106856
2157,3.529653679
2158,3.5074406
2159,3.484766534
2160,3.471815037
2161,3.428404322
2162,3.483519108
2163,3.47397466
2164,3.441098892
2165,3.442236565
2166,3.418797632
2167,3.418217642
2168,3.381729765
2169,3.450855632
2170,3.472997535
2171,3.462951418
2172,3.405468274
2173,3.426029964
2174,3.450116902
2175,3.46031935
2176,3.460348099
2177,3.420314385
2178,3.399058033
2179,3.354901347
2180,3.360553767
2181,3.34467597
2182,3.333140992
2183,3.334709326
2184,3.323507883
2185,3.291866114
2186,3.285040741
2187,3.2907323
2188,3.288029602
2189,3.322638006
2190,3.342397741
2191,3.354822599
2192,3.353959384
2193,3.350121088
2194,3.397010897
2195,3.355562468
2196,3.372404843
2197,3.363022654
2198,3.362590461
2199,3.36615589
2200,3.33583078
2201,3.344179167
2202,3.324163937
2203,3.300395891
2204,3.327764071
2205,3.347748038
2206,3.332200294
2207,3.312258555
2208,3.30954746
2209,3.306323091
2210,3.280328454
2211,3.260535472
2212,3.240162794
2213,3.243087413
2214,3.243249664
2215,3.257397148
2216,3.286060049
2217,3.2393885
2218,3.275914579
2219,3.277501144
2220,3.258936683
2221,3.292833614
2222,3.261271219
2223,3.270348495
2224,3.29390775
2225,3.31226487
2226,3.288825313
2227,3.317694917
2228,3.348370175
2229,3.383135647
2230,3.423038066
2231,3.40381255
2232,3.39870047
2233,3.360619984
2234,3.365000462
2235,3.351562053
2236,3.359440255
2237,3.372020507
2238,3.33675155
2239,3.335698864
2240,3.326441714
2241,3.351273428
2242,3.305246939
2243,3.264645734
2244,3.304401545
2245,3.268105157
2246,3.272662929
2247,3.279868225
2248,3.253267916
2249,3.235696226
2250,3.263150501
2251,3.331785211
2252,3.365708195
2253,3.385962496
2254,3.354271289
2255,3.317388446
2256,3.290933341
2257,3.260103426
2258,3.310247552
2259,3.292355216
2260,3.293374725
2261,3.271133026
2262,3.233441659
2263,3.228430233
2264,3.227816637
2265,3.260610139
2266,3.280073879
2267,3.258445843
2268,3.189131811
2269,3.18490476
2270,3.174656366
2271,3.179997668
2272,3.189423637
2273,3.18183539
2274,3.184710247
2275,3.230535331
2276,3.271673596
2277,3.250459191
2278,3.22768664
2279,3.224859155
2280,3.200430994
2281,3.221146219
2282,3.233767678
2283,3.264145243
2284,3.253603813
2285,3.249797657
2286,3.253894242
2287,3.302921737
2288,3.294426797
2289,3.289318785
2290,3.254032392
2291,3.273403638
2292,3.323466898
2293,3.361044759
2294,3.369643679
2295,3.356743704
2296,3.361995419
2297,3.298241249
2298,3.305474828
2299,3.311685444
2300,3.297013552
2301,3.311831966
2302,3.312977065
2303,3.340215613
2304,3.357644522
2305,3.358023409
2306,3.29957551
2307,3.246863485
2308,3.257697817
2309,3.26061879
2310,3.272541339
2311,3.184766811
2312,3.13767362
2313,3.178447214
2314,3.144036706
2315,3.149302724
2316,3.151777225
2317,3.143123714
2318,3.138783349
2319,3.143101744
2320,3.116507509
2321,3.18280557
2322,3.115831827
2323,3.09078969
2324,3.140841484
2325,3.171900801
2326,3.186820564
2327,3.184239778
2328,3.258445097
2329,3.266217089
2330,3.224742747
2331,3.221816237
2332,3.221183625
2333,3.257644632
2334,3.262956839
2335,3.227490633
2336,3.227729997
2337,3.188238095
2338,3.178537847
2339,3.174363189
2340,3.157698817
2341,3.166049525
2342,3.141773554
2343,3.173715539
2344,3.137664854
2345,3.107479378
2346,3.114099729
2347,3.099754754
2348,3.152456725
2349,3.129614614
2350,3.107716335
2351,3.12805614
2352,3.088703392
2353,3.115863503
2354,3.173692552
2355,3.198493483
2356,3.195553951
2357,3.170875905
2358,3.124480522
2359,3.124400862
2360,3.086931982
2361,3.064443366
2362,3.074902997
2363,3.062749406
2364,3.018378024
2365,2.977718235
2366,3.049642396
2367,3.120777403
2368,3.144297909
2369,3.141658574
2370,3.165475663
2371,3.202517153
2372,3.212529218
2373,3.223540932
2374,3.227176065
2375,3.203351553
2376,3.199109154
2377,3.201070314
2378,3.19528231
2379,3.199938859
2380,3.18444938
2381,3.189974967
2382,3.16079849
2383,3.19229238
2384,3.1968938
2385,3.20782298
2386,3.193822837
2387,3.194485167
2388,3.162075435
2389,3.139672746
2390,3.149821969
2391,3.138651311
2392,3.193805785
2393,3.220223915
2394,3.211356816
2395,3.209451461
2396,3.186983306
2397,3.18354834
2398,3.199390171
2399,3.236715377
2400,3.22468922
2401,3.207694063
2402,3.213913812
2403,3.261220893
2404,3.291965059
2405,3.273936641
2406,3.264588846
2407,3.26891896
2408,3.305185955
2409,3.264242743
2410,3.24597675
2411,3.24603466
2412,3.248222146
2413,3.277281642
2414,3.320410702
2415,3.300242801
2416,3.259643044
2417,3.28617115
2418,3.295311775
2419,3.262816104
2420,3.256427934
2421,3.301902
2422,3.273125745
2423,3.278654705
2424,3.280111077
2425,3.306711559
2426,3.323247803
2427,3.353353069
2428,3.39534461
2429,3.408901713
2430,3.399074134
2431,3.394915061
2432,3.382065621
2433,3.405931343
2434,3.423933723
2435,3.438819671
2436,3.403367533
2437,3.382425855
2438,3.378268704
2439,3.351635418
2440,3.340387188
2441,3.345062547
2442,3.35018187
2443,3.352142598
2444,3.369361151
2445,3.372066583
2446,3.358841704
2447,3.360847114
2448,3.352483645
2449,3.363016577
2450,3.345156322
2451,3.370847268
2452,3.394187874
2453,3.388805085
2454,3.384119224
2455,3.387806241
2456,3.345997706
2457,3.385070074
2458,3.3865731
2459,3.406881539
2460,3.422353189
2461,3.460431375
2462,3.485322561
2463,3.482228603
2464,3.453743118
2465,3.456903318
2466,3.43711526
2467,3.485189271
2468,3.520126009
2469,3.470396869
2470,3.411598438
2471,3.358909495
2472,3.33353196
2473,3.282047229
2474,3.282730367
2475,3.261451613
2476,3.287243697
2477,3.278620431
2478,3.290783774
2479,3.246074828
2480,3.191738753
2481,3.18420519
2482,3.239536576
2483,3.25343048
2484,3.265582486
2485,3.280566129
2486,3.273693247
2487,3.27328897
2488,3.279321365
2489,3.248506206
2490,3.233253054
2491,3.207190241
2492,3.244090292
2493,3.23905234
2494,3.270083534
2495,3.317504457
2496,3.336547318
2497,3.353210372
2498,3.309462486
2499,3.277976025
2500,3.258301616
2501,3.26101753
2502,3.269009373
2503,3.227086431
2504,3.214163275
2505,3.202938495
2506,3.213238737
2507,3.196608465
2508,3.162854033
2509,3.155421144
2510,3.148401404
2511,3.162601821
2512,3.13655567
2513,3.158930806
2514,3.193841732
2515,3.250611465
2516,3.272819012
2517,3.25044764
2518,3.220321069
2519,3.223448092
2520,3.232079031
2521,3.216401723
2522,3.202406002
2523,3.189141546
2524,3.191896577
2525,3.157468062
2526,3.203186488
2527,3.251924183
2528,3.240257362
2529,3.229928011
2530,3.221271919
2531,3.192551353
2532,3.142881326
2533,3.152994036
2534,3.197840688
2535,3.198263229
2536,3.207272198
2537,3.14855461
2538,3.123620516
2539,3.118255411
2540,3.102403227
2541,3.094654935
2542,3.089649309
2543,3.057198218
2544,3.071040374
2545,3.095939636
2546,3.093910986
2547,3.099753875
2548,3.072829978
2549,2.987790705
2550,2.970765982
2551,2.997088596
2552,2.976280904
2553,2.949999758
2554,2.924400373
2555,2.955731516
2556,2.969859865
2557,2.955994064
2558,2.982915362
2559,2.999519562
2560,3.008493761
2561,3.021718492
2562,2.966579037
2563,2.918124039
2564,2.882028911
2565,2.881812947
2566,2.921608761
2567,2.940919657
2568,2.989903407
2569,3.018165139
2570,3.036485309
2571,3.068710526
2572,3.085357661
2573,3.102273868
2574,3.062452479
2575,3.017389641
2576,3.070519226
2577,3.087632728
2578,3.119339713
2579,3.108723986
2580,3.112159184
2581,3.111437682
2582,3.070573989
2583,3.071639775
2584,3.062841662
2585,3.08405339
2586,3.068381517
2587,3.099656939
2588,3.109323733
2589,3.107458846
2590,3.147771631
2591,3.166781425
2592,3.187964704
2593,3.179726487
2594,3.156783066
2595,3.139379821
2596,3.103607437
2597,3.089619169
2598,3.101689836
2599,3.067852585
2600,2.985772438
2601,3.043202563
2602,3.095322565
2603,3.118432612
2604,3.124394225
2605,3.095263635
2606,3.102336218
2607,3.121979893
2608,3.099227591
2609,3.120012484
2610,3.150545912
2611,3.12846644
2612,3.095714876
2613,3.173592997
2614,3.14647828
2615,3.151806581
2616,3.153561012
2617,3.133421722
2618,3.10079049
2619,3.100102763
2620,3.107136318
2621,3.099430102
2622,3.06553443
2623,3.040659477
2624,3.05805346
2625,3.064446273
2626,3.058587146
2627,3.015074432
2628,3.02186832
2629,3.008046657
2630,3.031278723
2631,3.035998337
2632,3.012121275
2633,3.016055789
2634,3.030334826
2635,2.996954888
2636,2.944469505
2637,2.947255405
2638,2.985633711
2639,3.016912802
2640,3.015303586
2641,3.031952067
2642,3.036828865
2643,2.963819915
2644,3.002048192
2645,3.031895489
2646,3.043061514
2647,2.977911457
2648,2.999610976
2649,2.984357957
2650,2.992750287
2651,2.96981674
2652,2.976668091
2653,2.985101077
2654,3.003581678
2655,3.008428643
2656,3.018631848
2657,3.02132485
2658,3.025017035
2659,3.051036273
2660,3.07328009
2661,3.068944053
2662,3.0601229
2663,3.060829245
2664,3.026568695
2665,3.009280243
2666,2.979520695
2667,2.89627075
2668,2.925137348
2669,2.932392279
2670,2.940410678
2671,2.921683884
2672,2.943588339
2673,2.949021791
2674,2.948128668
2675,2.91107929
2676,2.910731754
2677,2.940628614
2678,2.970835287
2679,2.957405231
2680,2.991777111
2681,2.997188259
2682,2.988264817
2683,2.952709167
2684,2.943123968
2685,2.928973917
2686,2.937378343
2687,2.927799735
2688,2.954917475
2689,2.962053778
2690,2.94654485
2691,2.948513983
2692,2.946137091
2693,2.970714854
2694,2.991694749
2695,2.997062684
2696,2.961337003
2697,2.949191729
2698,2.918806629
2699,2.922129856
2700,2.890612899
2701,2.870897952
2702,2.891156301
2703,2.900558654
2704,2.884778267
2705,2.862551712
2706,2.882933507
2707,2.902024152
2708,2.929689958
2709,2.951795382
2710,2.974970265
2711,2.964042408
2712,2.986730133
2713,3.020908159
2714,3.061459264
2715,3.065752858
2716,3.025367582
2717,3.001260619
2718,2.987678235
2719,2.998040232
2720,3.050207219
2721,3.048242191
2722,3.009353933
2723,2.994364934
2724,3.048834788
2725,3.002179873
2726,3.002757644
2727,3.001548972
2728,2.990745772
2729,3.015235629
2730,3.004602754
2731,2.99990214
2732,3.0643739
2733,3.078654256
2734,3.076952853
2735,3.071330335
2736,3.034345472
2737,3.025610987
2738,3.052758318
2739,3.039861506
2740,3.047080579
2741,3.032308474
2742,2.972658798
2743,2.932886346
2744,2.9169995
2745,2.957210685
2746,2.96023756
2747,2.981725877
2748,2.981439912
2749,2.98829635
2750,3.037667233
2751,3.08748611
2752,3.082775648
2753,3.055346543
2754,3.028365378
2755,3.010408483
2756,3.023580583
2757,3.023456937
2758,2.988674904
2759,2.968933601
2760,2.913949886
2761,2.92742214
2762,2.909165332
2763,2.90150926
2764,2.910719649
2765,2.909305629
2766,2.938933578
2767,2.929339647
2768,2.883874575
2769,2.888833269
2770,2.879196455
2771,2.905052799
2772,2.903414065
2773,2.915142645
2774,2.950174175
2775,2.962809087
2776,2.994943179
2777,2.961309178
2778,2.911451868
2779,2.899597165
2780,2.913661172
2781,2.918905271
2782,2.939492251
2783,2.951621389
2784,2.963866835
2785,2.997943304
2786,2.977533607
2787,2.948773425
2788,2.9735904
2789,2.996071435
2790,2.966003755
2791,2.950089052
2792,2.962327597
2793,2.997436395
2794,2.991756946
2795,2.98828035
2796,2.975248235
2797,2.925253979
2798,2.887506667
2799,2.903074194
2800,2.896492228
2801,2.876477372
2802,2.876161881
2803,2.866784515
2804,2.872651179
2805,2.898622233
2806,2.920034817
2807,2.906806516
2808,2.886110774
2809,2.919992807
2810,2.911630947
2811,2.916884974
2812,2.907063467
2813,2.954769493
2814,2.936070197
2815,2.91322831
2816,2.929793677
2817,2.922800887
2818,2.937131767
2819,2.954838741
2820,2.938795636
2821,2.925464442
2822,2.912257446
2823,2.917554617
2824,2.918688695
2825,2.873496054
2826,2.861463239
2827,2.858575816
2828,2.852995389
2829,2.801539156
2830,2.778552318
2831,2.758835858
2832,2.775837649
2833,2.780911051
2834,2.80390095
2835,2.769770016
2836,2.770510006
2837,2.746801557
2838,2.723345434
2839,2.72422656
2840,2.724246697
2841,2.747831207
2842,2.749319256
2843,2.720683948
2844,2.688223042
2845,2.684620304
2846,2.703076465
2847,2.707375616
2848,2.74815636
2849,2.746348766
2850,2.73823258
2851,2.719539814
2852,2.712772433
2853,2.725176015
2854,2.815607813
2855,2.828672267
2856,2.819998718
2857,2.837931239
2858,2.885222584
2859,2.921167501
2860,2.919507286
2861,2.894688941
2862,2.869430253
2863,2.858588931
2864,2.864879242
2865,2.877921195
2866,2.887273869
2867,2.934661879
2868,2.96587358
2869,2.96498701
2870,2.949413202
2871,2.940087054
2872,2.936128893
2873,2.979811928
2874,3.037654175
2875,3.046411917
2876,3.034821494
2877,3.014639754
2878,2.976610324
2879,2.946307963
2880,2.934653226
2881,2.97560485
2882,2.965324489
2883,2.935097026
2884,2.955325931
2885,2.943783996
2886,2.921424639
2887,2.97692879
2888,2.92854741
2889,2.899054889
2890,2.888338041
2891,2.926489981
2892,2.919672707
2893,2.903549129
2894,2.935188797
2895,2.967266734
2896,2.98574278
2897,2.966532013
2898,2.955814386
2899,2.908340273
2900,2.8971711
2901,2.895162777
2902,2.887165687
2903,2.851555842
2904,2.817598226
2905,2.794323539
2906,2.827639174
2907,2.769191961
2908,2.707613519
2909,2.720898813
2910,2.724374707
2911,2.716738371
2912,2.743225593
2913,2.7553979
2914,2.732533247
2915,2.727572598
2916,2.754886334
2917,2.742962805
2918,2.753492812
2919,2.768934893
2920,2.758284136
2921,2.767073664
2922,2.765249748
2923,2.774346664
2924,2.773822125
2925,2.822663228
2926,2.782017733
2927,2.822201662
2928,2.831648087
2929,2.848879201
2930,2.868622139
2931,2.89130424
2932,2.88311673
2933,2.872008005
2934,2.854705851
2935,2.868685392
2936,2.857848186
2937,2.853171154
2938,2.848879669
2939,2.820955156
2940,2.83974179
2941,2.842578702
2942,2.894837077
2943,2.937271994
2944,2.940617008
2945,2.955087326
2946,2.942775545
2947,2.946363772
2948,2.996611923
2949,3.001452719
2950,3.011130903
2951,3.018387083
2952,3.018165552
2953,3.061324122
2954,3.093198865
2955,3.042568435
2956,3.04899896
2957,3.050046517
2958,3.082330277
2959,3.088862493
2960,3.063433783
2961,3.036436135
2962,3.000970129
2963,3.021343739
2964,3.001437913
2965,2.98324215
2966,2.974818858
2967,2.979067771
2968,2.992374044
2969,3.029652209
2970,2.971834078
2971,2.978423453
2972,2.936000552
2973,2.943007983
2974,2.931850962
2975,2.972377248
2976,3.006943035
2977,2.972698113
2978,2.951756025
2979,2.941321779
2980,2.8992558
2981,2.925507862
2982,2.960464371
2983,2.955659689
2984,2.943690234
2985,2.975087782
2986,2.977893495
2987,2.986469576
2988,2.972289449
2989,2.973028837
2990,2.997141791
2991,3.035000764
2992,2.999757282
2993,2.985979267
2994,2.988410265
2995,3.005183918
2996,2.984387403
2997,2.945396143
2998,2.956741581
2999,2.935065855
3000,2.940385992
3001,2.919680164
3002,2.907191657
3003,2.907722884
3004,2.94225139
3005,2.907240229
3006,2.909057163
3007,2.901120736
3008,2.869483264
3009,2.858052757
3010,2.828851244
3011,2.797184269
3012,2.824661108
3013,2.825070239
3014,2.876790156
3015,2.854232325
3016,2.817976592
3017,2.827959801
3018,2.809857603
3019,2.849275184
3020,2.85573604
3021,2.82529591
3022,2.852160957
3023,2.859739982
3024,2.866251793
3025,2.913898439
3026,2.92421114
3027,2.917224084
3028,2.884816513
3029,2.90047354
3030,2.920609722
3031,2.919515726
3032,2.928302291
3033,2.921006894
3034,2.909843035
3035,2.887307354
3036,2.902641165
3037,2.890253662
3038,2.87547541
3039,2.883132095
3040,2.835288863
3041,2.865903451
3042,2.898116026
3043,2.909553756
3044,2.914402156
3045,2.914396587
3046,2.910602133
3047,2.931679914
3048,2.889760526
3049,2.895927534
3050,2.889828146
3051,2.851198138
3052,2.859343117
3053,2.84369529
3054,2.832420108
3055,2.817126962
3056,2.794186798
3057,2.75532888
3058,2.769619048
3059,2.783483863
3060,2.783182108
3061,2.785832625
3062,2.825444942
3063,2.836581237
3064,2.803417077
3065,2.791423798
3066,2.735087945
3067,2.728402173
3068,2.729911154
3069,2.737728217
3070,2.770114447
3071,2.775151963
3072,2.748528525
3073,2.789725153
3074,2.783362999
3075,2.804677103
3076,2.811482618
3077,2.841173482
3078,2.837444692
3079,2.838967561
3080,2.8314279
3081,2.809621706
3082,2.787126205
3083,2.781220252
3084,2.79277844
3085,2.823216709
3086,2.837046929
3087,2.812879084
3088,2.813560988
3089,2.814032416
3090,2.814576028
3091,2.864940404
3092,2.898522914
3093,2.847636995
3094,2.840912745
3095,2.791291053
3096,2.770126665
3097,2.738822602
3098,2.73177765
3099,2.728264148
3100,2.723816394
3101,2.72018772
3102,2.715257458
3103,2.696505876
3104,2.678018179
3105,2.726110739
3106,2.765196193
3107,2.768131166
3108,2.818988196
3109,2.778425367
3110,2.764072034
3111,2.769403035
3112,2.790361519
3113,2.787365257
3114,2.777019979
3115,2.760168093
3116,2.731322025
3117,2.721328174
3118,2.651793675
3119,2.645449878
3120,2.644292157
3121,2.667024689
3122,2.688270938
3123,2.74269966
3124,2.7862634
3125,2.793375955
3126,2.773259447
3127,2.762194443
3128,2.74644886
3129,2.789196098
3130,2.780578339
3131,2.738655902
3132,2.741050529
3133,2.738359884
3134,2.689226838
3135,2.685443053
3136,2.695958434
3137,2.74504455
3138,2.751022015
3139,2.743011748
3140,2.746850954
3141,2.78345188
3142,2.76034951
3143,2.783501952
3144,2.755983402
3145,2.744854311
3146,2.792843591
3147,2.810858718
3148,2.81337411
3149,2.86267182
3150,2.878176165
3151,2.918403991
3152,2.94165376
3153,2.956641581
3154,2.993612552
3155,2.957630697
3156,2.919822861
3157,2.893430236
3158,2.882586604
3159,2.911920603
3160,2.952017561
3161,2.975313956
3162,2.956842174
3163,2.935285902
3164,2.886639563
3165,2.874893138
3166,2.857415853
3167,2.828401772
3168,2.843051457
3169,2.883405716
3170,2.899197866
3171,2.903190048
3172,2.903996516
3173,2.910747847
3174,2.862223107
3175,2.838048336
3176,2.864627693
3177,2.876316956
3178,2.897663588
3179,2.889653371
3180,2.911512912
3181,2.933446789
3182,2.994135849
3183,3.009969316
3184,3.018076806
3185,3.001119158
3186,2.973107753
3187,2.970176589
3188,2.943694675
3189,2.997556035
3190,3.043775408
3191,3.04193608
3192,3.06735279
3193,3.090354497
3194,3.07525148
3195,3.075780723
3196,3.072480185
3197,3.103121727
3198,3.116002546
3199,3.117066837
3200,3.112175562
3201,3.053288245
3202,3.034853503
3203,3.078720773
3204,3.074887316
3205,3.082657666
3206,3.077487904
3207,3.111200846
3208,3.126627165
3209,3.10544074
3210,3.100902557
3211,3.097520733
3212,3.072238029
3213,3.13133553
3214,3.125760121
3215,3.145639527
3216,3.133240125
